2.010198114678977673e-04 -1.925190293879589065e+00 -2.733271574493164380e+00 2.103252551799278933e+02 3.157650550611801624e+09
5.127325655226070518e-04 -1.856096391298726056e+00 -2.642767038142066482e+00 1.391098782959708444e+02 3.157650552047336102e+09
3.024878574121916399e-04 -1.910810403363316645e+00 -2.591021096205387231e+00 1.766375216566761139e+02 3.157650552111818314e+09
3.190975991365764628e-04 -1.906974036908784864e+00 -2.537002580906822402e+00 1.734491975609180088e+02 3.157650552218847275e+09
4.726600860501040178e-04 -1.891805573897823667e+00 -2.522752507932333188e+00 1.448003701748655203e+02 3.157650552686107159e+09
2.698478846778376398e-04 -1.904059550464850981e+00 -2.754034843136053734e+00 1.846675351965991752e+02 3.157650552733259201e+09
4.227822707903019302e-04 -1.886208501691571726e+00 -2.560841195042459439e+00 1.530206997237726796e+02 3.157650552736360073e+09
2.338767421335485386e-04 -1.910926404063971740e+00 -2.673250102716917098e+00 1.981792872344886973e+02 3.157650552804485321e+09
4.968720999777116384e-04 -1.873721040381762570e+00 -2.465554854460592971e+00 1.433991888556002152e+02 3.157650553068977833e+09
3.168715002750800789e-04 -1.906735471932197834e+00 -2.606500788441255878e+00 1.729158599210259410e+02 3.157650553107337952e+09
2.495879601333568878e-04 -1.913030701323935823e+00 -2.717434264711755976e+00 1.911752244155482288e+02 3.157650553163494110e+09
3.789189371512006695e-04 -1.877950327858946666e+00 -2.580361138603443294e+00 1.618367205281467420e+02 3.157650553196391582e+09
2.729012775966643866e-04 -1.908479066638497201e+00 -2.582993547893408959e+00 1.859128228350604957e+02 3.157650553335196018e+09
1.799759194678508399e-04 -1.927913608516919286e+00 -2.730475428112879133e+00 2.219417133809092775e+02 3.157650553505802631e+09
2.848681490987679701e-04 -1.910068538497751378e+00 -2.548763613029424668e+00 1.828487869877232015e+02 3.157650553530146122e+09
2.102873366642880827e-04 -1.914436263791808202e+00 -2.736758040023242966e+00 2.078696834846097374e+02 3.157650553657826900e+09
2.208255474279351095e-04 -1.915706239135750888e+00 -2.702939942918058946e+00 2.034692864125308347e+02 3.157650553669127941e+09
