8.266086084442559679e-04 -1.932873289126739058e+00 -2.349418662945062408e+00 3.854830344351035512e-13 -5.054157803553220418e+00 1.720083243499087811e+09
8.352574380439174934e-04 -1.906335310002978511e+00 -2.171828804247999400e+00 1.892829805786078424e-14 -2.246629578263470428e+00 1.720083244981413126e+09
8.282590982610100322e-04 -1.928882435300183884e+00 -2.315513566716193239e+00 4.812636253558297301e-14 -6.891073957031360386e+00 1.720083247027923584e+09
8.062741626596581484e-04 -1.951559565689016340e+00 -2.205201843749108992e+00 4.306865934687207631e-15 -3.366014876309221471e+00 1.720083247256747484e+09
8.187516286409294002e-04 -1.934998973146960122e+00 -2.427497226237148809e+00 1.560327562535763750e-09 -1.408521950705459602e+00 1.720083247830078840e+09
8.240357962178107391e-04 -1.922300548958773447e+00 -2.479793188763792955e+00 3.385263757266320537e-10 -1.139745458570147640e+00 1.720083247862014055e+09
8.177826314444081252e-04 -1.932392913588251382e+00 -2.431430755389996090e+00 9.933755551030496034e-15 -7.342696513312381157e+00 1.720083248036589146e+09
8.302738090981185521e-04 -1.914337079003312070e+00 -2.389840100206434226e+00 1.117485936016886989e-06 -2.083503506526485083e-01 1.720083248081305265e+09
8.193481022454448745e-04 -1.927888703809105042e+00 -2.405817827370824169e+00 2.461901200895057211e-12 -4.163073051879102593e+00 1.720083248083980799e+09
8.159537627166101514e-04 -1.935992386845643010e+00 -2.386208518732864103e+00 1.848622881489763746e-15 -1.525899696077852141e+00 1.720083248140874386e+09
8.177050495295199763e-04 -1.934314726279279917e+00 -2.418603567408135202e+00 7.005214977646823258e-09 -2.486776461797345128e+00 1.720083248192501068e+09
8.160981472982403555e-04 -1.942797210404794139e+00 -2.234255015665958410e+00 5.678846034138759250e-11 -8.851690469548216811e-01 1.720083248196340799e+09
8.319326132754507842e-04 -1.919184410494158000e+00 -2.460697911254731807e+00 8.742764876134664240e-14 -4.390899038038078572e+00 1.720083248222491264e+09
8.276342861361826167e-04 -1.915990450097763587e+00 -2.326440209213786581e+00 1.738520926552512900e-15 -7.263723827720093951e+00 1.720083248357689857e+09
8.122305202553694323e-04 -1.945873434914224598e+00 -2.229702346383381606e+00 4.101963822298061592e-12 -7.948488888004279218e+00 1.720083248398504257e+09
8.217494581994963391e-04 -1.930310530423237525e+00 -2.480332199051953790e+00 6.986476057696043966e-14 -2.562210897939219301e+00 1.720083248428155899e+09
8.202654891485668467e-04 -1.934644850627372792e+00 -2.379865445016814629e+00 1.135030417443618136e-09 -1.162770047776628957e-01 1.720083248431604385e+09
8.282788780540782311e-04 -1.917613382411047063e+00 -2.428406360079787163e+00 4.043675619378178130e-14 -4.703292635701550317e+00 1.720083248505081654e+09
8.271968033585014530e-04 -1.921903813537068961e+00 -2.402026816886416949e+00 3.176867547325098167e-07 -3.689388621673516333e+00 1.720083248543056250e+09
8.100118433096053280e-04 -1.942987610310942026e+00 -2.265766102195866161e+00 7.203098754386158996e-15 -5.625907207079971606e+00 1.720083248548245668e+09
8.302467989483501652e-04 -1.920552072551047651e+00 -2.255485742150665107e+00 1.518434354569889951e-06 -2.887486700628419278e+00 1.720083248577118158e+09
8.344676089296651326e-04 -1.917017299342831382e+00 -2.339160556122308332e+00 1.501819580971721874e-10 -5.985320378448685474e+00 1.720083248647520781e+09
8.359217531497963212e-04 -1.912418075565472497e+00 -2.319251307435710618e+00 9.924319365291940861e-09 -3.234993829080049288e+00 1.720083248673797369e+09
8.159228028220853529e-04 -1.935321851298573703e+00 -2.363681315732285348e+00 4.105108813616980982e-13 -7.837694247405866399e+00 1.720083248710279226e+09
8.328607466288942811e-04 -1.910750902837120124e+00 -2.223424465040896081e+00 1.170373597221739440e-15 -4.805282094454115693e+00 1.720083248717143297e+09
8.187708068979658929e-04 -1.923887215050902322e+00 -2.190961276088219112e+00 4.880403196371822266e-10 -1.161756099469379855e+00 1.720083248743347406e+09
8.342326150452328065e-04 -1.914436559997620302e+00 -2.374826865036325785e+00 2.166047987553228359e-10 -7.513202720255398148e+00 1.720083248864048958e+09
8.323288171753431440e-04 -1.912387106789006808e+00 -2.303654377655107499e+00 3.579017781558935765e-12 -6.842283701755338399e+00 1.720083248958946705e+09
8.255326075225933452e-04 -1.930908352217559187e+00 -2.121328747021566041e+00 7.669932987893078885e-14 -6.258336630614474316e+00 1.720083248962214231e+09
8.341838093764577340e-04 -1.915784481250312421e+00 -2.353325841529223972e+00 1.049262558273644927e-08 -3.195423809751749999e+00 1.720083248989149809e+09
8.206519068192734672e-04 -1.929027681481021439e+00 -2.427180400375370528e+00 1.627277076215330103e-12 -5.191739181211771914e+00 1.720083249049625874e+09
8.247401133985676844e-04 -1.922290113422553626e+00 -2.421704379381034666e+00 6.253802507022407118e-10 -4.787809711286064918e+00 1.720083249089174271e+09
8.362552482011980336e-04 -1.911084879449225893e+00 -2.211085440096109078e+00 7.036134361100479850e-08 -3.766740756648951916e-01 1.720083249126312971e+09
8.074368358920588299e-04 -1.950417753516589858e+00 -2.183282642958912056e+00 5.398578056992114273e-08 -3.527971303474610743e+00 1.720083249132152319e+09
8.174325636615171900e-04 -1.940433259744837269e+00 -2.244846697519077061e+00 7.297935168893306290e-10 -3.665604187097883049e+00 1.720083249166783333e+09
8.341380738590906119e-04 -1.910747709947837603e+00 -2.260625664677333280e+00 4.856400486818339328e-10 -7.770673114712272067e+00 1.720083249238353968e+09
8.249902747894257522e-04 -1.923338070031817004e+00 -2.447855887195509172e+00 1.475707962046480359e-14 -4.997162285601040921e+00 1.720083249264419317e+09
8.032802132640853941e-04 -1.949984684184871142e+00 -2.170515597906713445e+00 7.795038859077330415e-14 -5.925675130622195752e+00 1.720083249285823107e+09
8.321814019798892421e-04 -1.918164593196481915e+00 -2.383837852594934859e+00 1.177212734643305051e-12 -6.912873204947894479e+00 1.720083249293474436e+09
8.270051281481910748e-04 -1.921265698279188694e+00 -2.454248091141415955e+00 5.116469065918152552e-07 -5.642037201668506086e-01 1.720083249335964441e+09
8.144518208085579480e-04 -1.940531451747049774e+00 -2.286430146376054573e+00 3.275218484091800789e-12 -2.502904758445258615e+00 1.720083249371646166e+09
8.289573910983102705e-04 -1.924920003793679779e+00 -2.345228762558814850e+00 8.131936848872101855e-13 -1.555719660035918217e+00 1.720083249385206461e+09
8.218785569804102058e-04 -1.929156437887165065e+00 -2.426180952083262010e+00 2.473607735677481956e-10 -3.692369207192284009e+00 1.720083249388021946e+09
8.250212060697769117e-04 -1.921173125109435720e+00 -2.376416362212760980e+00 1.206272049520465696e-14 -1.431342988468565558e+00 1.720083249401820183e+09
8.040578991309608233e-04 -1.949089182629924810e+00 -2.176606800975665834e+00 4.108512973944631544e-15 -2.520403567646392062e-01 1.720083249408646584e+09
8.061406569257329987e-04 -1.944176138128831610e+00 -2.187944857413355315e+00 2.550946164048187056e-11 -4.712984759058198136e+00 1.720083249425496340e+09
8.151978456597417039e-04 -1.936397042844788530e+00 -2.325399929847871139e+00 1.109444047826643122e-14 -5.249761801913382264e+00 1.720083249431166410e+09
8.018949301658819711e-04 -1.948546615231375956e+00 -2.139097819261166045e+00 2.922523536425227300e-13 -5.527553197728037659e+00 1.720083249452421188e+09
8.124089760607057075e-04 -1.945248563452664392e+00 -2.215320093305885862e+00 5.195813277070865771e-10 -1.773378775824681952e+00 1.720083249534047127e+09
8.229643913364796367e-04 -1.927125543533567242e+00 -2.427110543775687024e+00 3.142940705237230894e-10 -3.830534277881536553e-02 1.720083249588474512e+09
8.044869051637827759e-04 -1.943137955636066838e+00 -2.122915321045711234e+00 2.343863026431191895e-11 -4.586125294177924694e+00 1.720083249593801975e+09
8.259930871219465023e-04 -1.922212841053413390e+00 -2.424209164888967649e+00 3.273843753599833901e-11 -7.493470356933205068e+00 1.720083249628707886e+09
8.143687414700392230e-04 -1.933657534890876661e+00 -2.274025008056120178e+00 9.132956206886949592e-12 -3.027483210067535069e+00 1.720083249633113384e+09
8.249438006330600320e-04 -1.922332918239126887e+00 -2.394850259182329744e+00 4.474226904166835738e-12 -6.943399559862072579e+00 1.720083249659092188e+09
8.275981713556085492e-04 -1.920106027697004336e+00 -2.408736535235608045e+00 1.427882871245341537e-14 -6.162270086856432627e+00 1.720083249661226273e+09
8.300492182621074105e-04 -1.914563551470608305e+00 -2.289224437795622347e+00 2.555375137062616924e-13 -5.599918772880982942e+00 1.720083249672711134e+09
8.312477293500660381e-04 -1.913192442448878428e+00 -2.163758320514777456e+00 2.265246140336850589e-08 -3.508668064233386730e-01 1.720083249676915407e+09
7.995261699244990070e-04 -1.955423530521430475e+00 -2.123137591366262455e+00 1.663446112029619052e-13 -5.189754106312737036e+00 1.720083249752749681e+09
8.209721978147591472e-04 -1.934031058607659226e+00 -2.322637204634120600e+00 5.711466655220534535e-12 -3.620809350390788772e+00 1.720083249839467525e+09
8.116101498451336327e-04 -1.942646367269740049e+00 -2.249419190031872962e+00 2.836579926502548061e-10 -4.535992786072839067e+00 1.720083249859821796e+09
8.297981492744561580e-04 -1.919894350814101092e+00 -2.395734972715800382e+00 1.162086814249699493e-11 -5.000728580286471825e+00 1.720083249860139608e+09
8.277183081254726928e-04 -1.920173452699689864e+00 -2.398270566914011859e+00 9.511689186399094670e-12 -5.930301653099585124e+00 1.720083249871433973e+09
8.338917258085490206e-04 -1.917459383446314281e+00 -2.278049445662051475e+00 3.124770341674224747e-09 -5.012311223319656506e+00 1.720083249882399082e+09
8.257276668528418847e-04 -1.917437279166183561e+00 -2.155242729812638203e+00 2.916332234885943507e-09 -5.268275518956503589e+00 1.720083249888204098e+09
8.339272357414451772e-04 -1.912598081004676986e+00 -2.214775093802509254e+00 2.718522812209489197e-07 -2.647226451076280185e+00 1.720083249923423290e+09
8.238328149448424396e-04 -1.932038351045909597e+00 -2.289944631131167085e+00 9.501211531729568210e-15 -1.112455996921626777e+00 1.720083249931174278e+09
8.178210775036305093e-04 -1.929806910686613586e+00 -2.309818748205116901e+00 3.568678821883700505e-11 -3.723856207142036467e+00 1.720083249954964161e+09
