    0.672795824388789233E-03   -0.190118825435638428E+01    0.335486292839050293E+03   -0.228530864715576154E+01    0.456843937614036423E-05   -0.579095649719238281E+01    0.322587516865285063E+10   -0.674711146725130373E+01    1
    0.505599049745493879E-03   -0.173343408107757568E+01    0.625917172431945801E+03   -0.247337172031402597E+01    0.284831603515086139E-13   -0.630467557907104492E+01    0.322587810601039219E+10   -0.674836146725131147E+01    1
    0.514518208151362082E-03   -0.171077487468719491E+01    0.650318723917007446E+03   -0.243799140453338614E+01    0.190750778078032777E-11   -0.679847955703735352E+01    0.322587819120332050E+10   -0.674961146725130234E+01    1
    0.520893132561232961E-03   -0.180862421989440914E+01    0.307355141639709473E+03   -0.246150894165039080E+01    0.178778301120724456E-05   -0.328007078170776367E+01    0.322587878213429642E+10   -0.675086146725130209E+01    1
    0.527909453130976118E-03   -0.172380714416503911E+01    0.481659698486328125E+03   -0.225260272026062003E+01    0.310221348541654065E-06   -0.425026226043701172E+01    0.322587884639913368E+10   -0.675211146725131339E+01    1
    0.552667044876458953E-03   -0.170760912895202632E+01    0.361605757474899292E+03   -0.237474215030670166E+01    0.395331353945987548E-10   -0.263242387771606445E+01    0.322587886259044933E+10   -0.675336146725131403E+01    1
    0.517125954423740025E-03   -0.182354977130889884E+01    0.310263460874557495E+03   -0.213938610553741482E+01    0.157555183850609652E-11   -0.252700138092041016E+01    0.322587972543740511E+10   -0.675461146725129868E+01    1
    0.506799129117654662E-03   -0.181408913135528560E+01    0.392574006319046021E+03   -0.216724770069122341E+01    0.218424438787420906E-09   -0.259587621688842773E+01    0.322587991390168333E+10   -0.675586146725132686E+01    1
    0.621412355686251508E-03   -0.186502275466918954E+01    0.451422023773193359E+03   -0.217562482357025155E+01    0.346990603461527000E-06   -0.767116260528564453E+01    0.322588013960377598E+10   -0.675711146725132661E+01    1
    0.534272245005720488E-03   -0.174669396877288818E+01    0.432910794019699097E+03   -0.221823878288269061E+01    0.254957012105069026E-14   -0.406295776367187500E+00    0.322588038546580744E+10   -0.675836146725132991E+01    1
    0.515213597182629561E-03   -0.179397904872894287E+01    0.423824805021286011E+03   -0.213330278396606454E+01    0.140918741570355994E-06   -0.420535326004028320E+01    0.322588047575966930E+10   -0.675961146725132878E+01    1
    0.516640663763044379E-03   -0.176452410221099854E+01    0.534724581241607666E+03   -0.239550068378448477E+01    0.528828752940683959E-10   -0.591605186462402344E+01    0.322588055266332054E+10   -0.676086146725131698E+01    1
    0.543540767846183029E-03   -0.171566290855407710E+01    0.497232359647750854E+03   -0.246328287124633771E+01    0.235174367726513769E-13   -0.535476112365722656E+01    0.322588072791333961E+10   -0.676211146725133627E+01    1
    0.516686600032674839E-03   -0.176250925064086905E+01    0.562465161085128784E+03   -0.222463846206665039E+01    0.180993414463091031E-11   -0.100715875625610352E+01    0.322588076814173174E+10   -0.676336146725133069E+01    1
    0.508795960081760658E-03   -0.179828448295593257E+01    0.511198049783706665E+03   -0.216575896739959717E+01    0.273638900603453774E-08   -0.214804649353027344E+01    0.322588122924849129E+10   -0.676461146725133489E+01    1
    0.660168008225536936E-03   -0.180896906852722172E+01    0.528271412849426270E+03   -0.216162998676300067E+01    0.247144128037332256E-06   -0.795056438446044922E+01    0.322588138861081934E+10   -0.676586146725132398E+01    1
    0.555998885557918050E-03   -0.176478769779205313E+01    0.319925189018249512E+03   -0.246363608837127668E+01    0.105907079851944900E-11   -0.156347560882568359E+01    0.322588145736843157E+10   -0.676711146725131130E+01    1
    0.503646163788574889E-03   -0.180698881149292001E+01    0.552222394943237305E+03   -0.227462537288665789E+01    0.675306474627563784E-14   -0.654784631729125977E+01    0.322588149876119757E+10   -0.676836146725129506E+01    1
    0.519210900137416303E-03   -0.175894887447357173E+01    0.678114712238311768E+03   -0.227703268527984637E+01    0.368783875965438226E-06   -0.488635301589965820E+01    0.322588165455883551E+10   -0.676961146725130103E+01    1
    0.999350535897236937E-03   -0.208210341930389431E+01    0.994644862413406372E+03   -0.242367882728576678E+01    0.452813258484850741E-07   -0.609358835220336914E+01    0.322588175806766987E+10   -0.677086146725133631E+01    1
    0.519792850886036583E-03   -0.180239510536193848E+01    0.453735494613647461E+03   -0.218330430984497070E+01    0.865844294117217911E-13   -0.607787656784057617E+01    0.322588214240532351E+10   -0.677211146725133428E+01    1
    0.528544650479422970E-03   -0.184219295978546138E+01    0.372695046663284302E+03   -0.247474248409271258E+01    0.119408698163887346E-06   -0.729681539535522461E+01    0.322588223459008980E+10   -0.677336146725134647E+01    1
    0.510054073308689217E-03   -0.195643532276153564E+01    0.603087294101715088E+03   -0.248241584300994855E+01    0.485432972513352795E-06   -0.709224271774291992E+01    0.322588227187544823E+10   -0.677461146725134533E+01    1
    0.519032071751823450E-03   -0.180141787528991704E+01    0.938415187597274780E+03   -0.232688066959381112E+01    0.312760500381507817E-05   -0.491091728210449219E+01    0.322588251218328381E+10   -0.677586146725131666E+01    1
    0.986299909973365916E-03   -0.209371821880340603E+01    0.865438091754913330E+03   -0.220384886264801017E+01    0.553720956960717582E-04   -0.698013305664062500E-01    0.322588251407898045E+10   -0.677711146725130842E+01    1
    0.550872434337003098E-03   -0.174981215000152579E+01    0.427038830518722534E+03   -0.229359066486358643E+01    0.598401507093262482E-06   -0.576819896697998047E+00    0.322588258889148998E+10   -0.677836146725132949E+01    1
    0.531812794063840828E-03   -0.181967298984527592E+01    0.371811223030090332E+03   -0.235126786231994611E+01    0.575643403148275279E-08   -0.794774627685546875E+01    0.322588296383629704E+10   -0.677961146725134256E+01    1
    0.522712079405344217E-03   -0.176526756286621089E+01    0.757611817121505737E+03   -0.221720125675201407E+01    0.738808194791874264E-07   -0.236401224136352539E+01    0.322588327277825880E+10   -0.678086146725131744E+01    1
    0.525946505292097344E-03   -0.184875280857086177E+01    0.340017271041870117E+03   -0.212302269935607901E+01    0.449098684621680933E-11   -0.344941616058349609E+01    0.322588339290392685E+10   -0.678211146725131631E+01    1
    0.514838994417464598E-03   -0.185061032772064205E+01    0.408263283967971802E+03   -0.226000523567199707E+01    0.127297051391764890E-12   -0.406125545501708984E+01    0.322588348241583490E+10   -0.678336146725130540E+01    1
    0.541534888761052149E-03   -0.175908331871032719E+01    0.534765177965164185E+03   -0.220963625907897931E+01    0.419386324266849095E-10   -0.639614200592041016E+01    0.322588354268837452E+10   -0.678461146725128827E+01    1
    0.528199895772282877E-03   -0.176609442234039316E+01    0.684486019611358643E+03   -0.213934345245361346E+01    0.268071552827102894E-11   -0.281468868255615234E+01    0.322588359022685099E+10   -0.678586146725131290E+01    1
    0.523061247929371706E-03   -0.185608057975769047E+01    0.354254120588302612E+03   -0.220700385570526114E+01    0.139271287932143698E-05   -0.241206645965576172E+01    0.322588364369691133E+10   -0.678711146725131353E+01    1
    0.557984081550575730E-03   -0.171725883483886710E+01    0.597222465276718140E+03   -0.238246185779571551E+01    0.524745771243406457E-10   -0.467913627624511719E+00    0.322588377219340324E+10   -0.678836146725130707E+01    1
    0.540022392759701634E-03   -0.173922646045684814E+01    0.733338522911071777E+03   -0.234407324790954608E+01    0.149121428645376025E-13   -0.717364311218261719E+01    0.322588383745673656E+10   -0.678961146725129261E+01    1
    0.504046482143748718E-03   -0.184847464561462393E+01    0.554382324218750000E+03   -0.235183017253875715E+01    0.423145066408596699E-06   -0.414735746383666992E+01    0.322588390316753387E+10   -0.679086146725129680E+01    1
    0.530455029182273882E-03   -0.179480974674224858E+01    0.579183709621429443E+03   -0.214566168785095224E+01    0.291977413478209534E-06   -0.590702486038208008E+01    0.322588402356765270E+10   -0.679211146725132142E+01    1
    0.530031240523267896E-03   -0.175119388103485107E+01    0.910401612520217896E+03   -0.221322789192199698E+01    0.632458634339712789E-06   -0.254256439208984375E+01    0.322588409385055065E+10   -0.679336146725133982E+01    1
    0.507037567739673095E-03   -0.182585880756378183E+01    0.670820987224578857E+03   -0.239653606414794940E+01    0.108809573633509768E-09   -0.352865600585937500E+01    0.322588416000379133E+10   -0.679461146725134402E+01    1
    0.571248701354742732E-03   -0.172961192131042485E+01    0.477895385026931763E+03   -0.248795952796936026E+01    0.217825349922005369E-04   -0.166921615600585938E-01    0.322588420808951902E+10   -0.679586146725134110E+01    1
    0.550334488087003411E-03   -0.183671913146972665E+01    0.691269719600677490E+03   -0.242255320549011222E+01    0.154979579071985725E-05   -0.590789985656738281E+01    0.322588445560426760E+10   -0.679711146725135062E+01    1
    0.600454427088327968E-03   -0.170508739948272714E+01    0.361795765161514282E+03   -0.219325745105743408E+01    0.121984788598425122E-13   -0.313144254684448242E+01    0.322588457469037104E+10   -0.679836146725135304E+01    1
    0.504873103526624531E-03   -0.190146465301513667E+01    0.383393222093582153E+03   -0.222587826251983634E+01    0.185942064604261598E-10   -0.252660131454467773E+01    0.322588462191784668E+10   -0.679961146725133236E+01    1
    0.534643581457656882E-03   -0.175249202251434322E+01    0.869134813547134399E+03   -0.240316715240478507E+01    0.386024692420540352E-10   -0.554565525054931641E+01    0.322588462783163643E+10   -0.680086146725132767E+01    1
    0.572886217030632713E-03   -0.173917570114135733E+01    0.447028565406799316E+03   -0.213617420196533203E+01    0.563886626721584766E-07   -0.686790847778320312E+01    0.322588470177325058E+10   -0.680211146725132831E+01    1
    0.582232755870027287E-03   -0.170454533100128169E+01    0.496234923601150513E+03   -0.247410585880279532E+01    0.505740525351732508E-11   -0.993387699127197266E+00    0.322588482842321634E+10   -0.680336146725132007E+01    1
    0.517209156235395092E-03   -0.183293199539184570E+01    0.555669611692428589E+03   -0.233505096435546866E+01    0.242340598740689162E-06   -0.233966159820556641E+01    0.322588491004994965E+10   -0.680461146725133403E+01    1
    0.517651350272061838E-03   -0.186813774108886710E+01    0.416680699586868286E+03   -0.234008374214172354E+01    0.615207401258975066E-07   -0.428292989730834961E+01    0.322588501428162098E+10   -0.680586146725134000E+01    1
    0.512074307037544210E-03   -0.181407186985015878E+01    0.854355311393737793E+03   -0.246857054233551043E+01    0.105163422654991771E-12   -0.270131921768188477E+01    0.322588522159853411E+10   -0.680711146725129623E+01    1
    0.888268041772480874E-03   -0.208315751552581796E+01    0.524202352762222290E+03   -0.225062417984008789E+01    0.650803469619510712E-05   -0.550467491149902344E+01    0.322588531818429661E+10   -0.680836146725129954E+01    1
    0.529644288592996952E-03   -0.185046808719635014E+01    0.397761082649230957E+03   -0.210030717849731463E+01    0.176963102544039950E-12   -0.282477951049804688E+01    0.322588537682896280E+10   -0.680961146725132327E+01    1
    0.566477518268043950E-03   -0.178986303806304936E+01    0.366721779108047485E+03   -0.246383783817291269E+01    0.599959930667852896E-10   -0.658880949020385742E+01    0.322588558886382484E+10   -0.681086146725132302E+01    1
    0.531607903173562761E-03   -0.187323868274688721E+01    0.341179722547531128E+03   -0.211566369533538845E+01    0.142925357209535447E-05   -0.247864818572998047E+01    0.322588559876559305E+10   -0.681211146725132899E+01    1
    0.508838550002965219E-03   -0.187596576213836674E+01    0.498823267221450806E+03   -0.226441848278045654E+01    0.176629079762988864E-11   -0.629463195800781250E+01    0.322588563787795687E+10   -0.681336146725129410E+01    1
    0.557454252667650778E-03   -0.174203612804412833E+01    0.652737545967102051E+03   -0.210599136352539062E+01    0.220201446511388741E-07   -0.355771064758300781E+01    0.322588564753660059E+10   -0.681461146725129119E+01    1
    0.546445631335372222E-03   -0.182665543556213383E+01    0.392167204618453979E+03   -0.240291342735290536E+01    0.136417807601775825E-13   -0.685070610046386719E+01    0.322588584735455799E+10   -0.681586146725131137E+01    1
    0.551541117648731045E-03   -0.177008514404296879E+01    0.597473472356796265E+03   -0.232881712913513184E+01    0.175914317226642881E-09   -0.400741100311279297E+01    0.322588608741394949E+10   -0.681711146725130579E+01    1
    0.560160344733108898E-03   -0.178415188789367685E+01    0.460852146148681641E+03   -0.222079246044158918E+01    0.625589060807977327E-06   -0.448238611221313477E+01    0.322588610813505411E+10   -0.681836146725129044E+01    1
    0.533463516392050402E-03   -0.179166419506072994E+01    0.741951245069503784E+03   -0.224984261989593515E+01    0.816156274952141025E-14   -0.623112535476684570E+01    0.322588613890742397E+10   -0.681961146725128486E+01    1
    0.572220047438380718E-03   -0.172894873619079581E+01    0.596370518207550049E+03   -0.240448613166809100E+01    0.336937852291146795E-09   -0.331978511810302734E+01    0.322588617604247808E+10   -0.682086146725131837E+01    1
    0.561379959472536666E-03   -0.187935364246368408E+01    0.333067011833190918E+03   -0.232415115833282471E+01    0.525656948680706702E-06   -0.645000839233398438E+01    0.322588619457504082E+10   -0.682211146725131545E+01    1
    0.569452166834863546E-03   -0.180969135761260991E+01    0.330078500509262085E+03   -0.221462783813476571E+01    0.483905115180910863E-08   -0.220796728134155273E+01    0.322588620095344734E+10   -0.682336146725130455E+01    1
    0.527712824760038536E-03   -0.179553303718566903E+01    0.954122114181518555E+03   -0.212975013256072998E+01    0.860080929273773264E-09   -0.199737071990966797E+01    0.322588660369921160E+10   -0.682461146725130874E+01    1
    0.586624132733550821E-03   -0.171195375919342041E+01    0.592325490713119507E+03   -0.249801139831542951E+01    0.436345049256327894E-09   -0.258926057815551758E+01    0.322588682555351067E+10   -0.682586146725129073E+01    1
    0.654876516625919653E-03   -0.198481140136718759E+01    0.359835940599441528E+03   -0.226040234565734854E+01    0.142176337495839779E-04   -0.466577386856079102E+01    0.322588684160699701E+10   -0.682711146725130735E+01    1
    0.969130395681271615E-03   -0.208227355480194110E+01    0.966545337438583374E+03   -0.245391697883605975E+01    0.177964959979563173E-13   -0.569963932037353516E+00    0.322588700510112143E+10   -0.682836146725129822E+01    1
    0.571328218728277422E-03   -0.179412462711334220E+01    0.387682789564132690E+03   -0.211979010105133048E+01    0.120789908964586125E-08   -0.204100704193115234E+01    0.322588703201350594E+10   -0.682961146725128998E+01    1
    0.549627504980649325E-03   -0.177642669677734366E+01    0.720447081327438354E+03   -0.243554894924163801E+01    0.299059784556796807E-07   -0.509488296508789062E+01    0.322588712193982124E+10   -0.683086146725128618E+01    1
    0.553594283956540057E-03   -0.175144245624542227E+01    0.928026765584945679E+03   -0.234626462459564200E+01    0.256598371194164022E-11   -0.709224224090576172E+00    0.322588716205373049E+10   -0.683211146725127261E+01    1
    0.571187176806449166E-03   -0.182979829311370845E+01    0.314197713136672974E+03   -0.211385059356689453E+01    0.278320317637029194E-13   -0.739841699600219727E+01    0.322588724200439739E+10   -0.683336146725130700E+01    1
    0.554990387609864775E-03   -0.179789009094238272E+01    0.525621527433395386E+03   -0.248409073352813703E+01    0.855365745089851071E-06   -0.217221212387084961E+01    0.322588734278298712E+10   -0.683461146725131918E+01    1
    0.573277830697141032E-03   -0.172799031734466557E+01    0.762166076898574829E+03   -0.223226449489593515E+01    0.523230890067659816E-10   -0.797352027893066406E+01    0.322588740286171103E+10   -0.683586146725130650E+01    1
    0.507487649882845606E-03   -0.189503374099731436E+01    0.570502728223800659E+03   -0.220599050521850604E+01    0.312593996719449705E-10   -0.249779510498046875E+01    0.322588741253868294E+10   -0.683711146725128494E+01    1
    0.562854574343653801E-03   -0.174894235134124765E+01    0.791683274507522583E+03   -0.210732164382934561E+01    0.161185553227895357E-12   -0.129269933700561523E+01    0.322588755606015396E+10   -0.683836146725128380E+01    1
    0.590449032217217444E-03   -0.178097903728485107E+01    0.352709400653839111E+03   -0.241826391220092773E+01    0.114397346087657298E-12   -0.185560226440429688E+00    0.322588757033855438E+10   -0.683961146725128977E+01    1
    0.511092626343308916E-03   -0.187910678386688224E+01    0.658133614063262939E+03   -0.228744716644287127E+01    0.942805736697545817E-10   -0.318769931793212891E+01    0.322588772453266191E+10   -0.684086146725129751E+01    1
    0.521632049166806757E-03   -0.187934117317199711E+01    0.513374459743499756E+03   -0.220492618083953840E+01    0.283558311232139173E-07   -0.118986368179321289E+01    0.322588774877074814E+10   -0.684211146725130614E+01    1
    0.517916035032520605E-03   -0.195371117591857923E+01    0.339650315046310425E+03   -0.228297736644744864E+01    0.489333286411632294E-10   -0.419409942626953125E+01    0.322588829187016010E+10   -0.684336146725131567E+01    1
    0.546609446849518634E-03   -0.179446592330932608E+01    0.862005519866943359E+03   -0.219263911247253418E+01    0.354714997434228486E-12   -0.719276857376098633E+01    0.322588855319308138E+10   -0.684461146725132519E+01    1
    0.814759142557274657E-03   -0.198630325794219975E+01    0.631826645135879517E+03   -0.241754107475280744E+01    0.427481134288225256E-04   -0.390766763687133789E+01    0.322588855340727901E+10   -0.684586146725132672E+01    1
    0.562545471149201591E-03   -0.176303906440734859E+01    0.839927244186401367E+03   -0.230448455810546893E+01    0.328006936871003140E-13   -0.244480657577514648E+01    0.322588855504881573E+10   -0.684711146725130515E+01    1
    0.541359174209816432E-03   -0.180316510200500479E+01    0.903790396451950073E+03   -0.237052569389343271E+01    0.166858132554368269E-13   -0.438942813873291016E+01    0.322588857411068249E+10   -0.684836146725128891E+01    1
    0.572663940302397092E-03   -0.176428506374359140E+01    0.637418937683105469E+03   -0.231490690708160418E+01    0.171457218539570590E-09   -0.780434131622314453E+00    0.322588863039087296E+10   -0.684961146725128955E+01    1
    0.581625880480398337E-03   -0.171718974113464351E+01    0.989170771837234497E+03   -0.245842351913452140E+01    0.409824467018845992E-10   -0.585908222198486328E+01    0.322588864499492550E+10   -0.685086146725130174E+01    1
    0.584152047530943266E-03   -0.172417917251586905E+01    0.810392731428146362E+03   -0.215327067375183123E+01    0.158987277097930724E-10   -0.282332706451416016E+01    0.322588867146704197E+10   -0.685211146725130060E+01    1
