1.334516392487401087e-03 3.224303659921262977e+01 -1.480204949298982831e+00 -2.090602010410657741e+00 2.585245239793148426e-09 -4.700257803612977625e+00 2.588879072963206291e+09
1.438443175159548728e-03 3.268054373565357906e+01 -1.414287438733295099e+00 -2.114515167102259952e+00 7.461230422093587047e-11 -7.090943153234725571e+00 2.588879073181666851e+09
1.353693547165638099e-03 3.326382832195591988e+01 -1.462687438063830170e+00 -2.111420683059237469e+00 1.104830590380340494e-13 -7.652051712746848366e+00 2.588879073303066730e+09
1.298625362729457231e-03 3.307456436529307098e+01 -1.497726336408421455e+00 -2.106447738590890406e+00 1.379004546689617253e-11 -5.727793026023359602e+00 2.588879073312445641e+09
1.243965687785615008e-03 3.341584793330659409e+01 -1.534318488260049129e+00 -2.101578848671775912e+00 6.609837082594450643e-08 -6.584200807442996961e+00 2.588879073332906723e+09
1.340475729404681012e-03 3.362915415890957860e+01 -1.464342554453754719e+00 -2.106340736365886368e+00 3.153177121010399190e-08 -3.743451971083097796e+00 2.588879074651763439e+09
1.322011193070742876e-03 3.261465974677064139e+01 -1.483912189439438922e+00 -2.094659749576017749e+00 1.241528073849900904e-14 -3.168183894273004952e+00 2.588879074652505875e+09
1.308930346980845564e-03 3.310949059661496108e+01 -1.490921304986649432e+00 -2.101731893846887633e+00 6.020271751120474507e-14 -3.712837999171048509e+00 2.588879074693374157e+09
1.296559188564724244e-03 3.358236554201594970e+01 -1.492520867802650919e+00 -2.102618660697606057e+00 3.366745385881740741e-08 -2.719033449627845656e+00 2.588879074901342392e+09
1.344606221558712275e-03 3.322509438952551619e+01 -1.466633853294466272e+00 -2.102863429296170317e+00 1.641213873913127158e-15 -4.530226994524552353e+00 2.588879075403676510e+09
1.381189848695245056e-03 3.364269354164181181e+01 -1.438988806225717454e+00 -2.110460952178054406e+00 8.773462698460857227e-08 -4.420897289058094870e+00 2.588879075658168316e+09
1.158446671214621035e-03 3.405571495212533506e+01 -1.589152959338628657e+00 -2.094602657389838196e+00 3.885111148843712917e-08 -6.700635909441679416e+00 2.588879075712244511e+09
1.351695121775232456e-03 3.282075731773932858e+01 -1.460814134470146630e+00 -2.092113473964714032e+00 1.472720855185814057e-15 -4.592300717689109746e+00 2.588879076100156307e+09
1.384262212481054705e-03 3.310986991029753312e+01 -1.442536824343028545e+00 -2.106776887581162327e+00 2.932753156898180857e-14 -4.653635018025652492e+00 2.588879076191065788e+09
1.337724633132735246e-03 3.170029650760496764e+01 -1.486373246626638167e+00 -2.089804361121030851e+00 1.227861328874969131e-08 -7.282625209802127131e+00 2.588879076551394463e+09
1.410739746596590153e-03 3.301178958633757787e+01 -1.426377950898428004e+00 -2.110236928699575465e+00 3.487768734235154987e-09 -5.984495201073121606e+00 2.588879076628870487e+09
1.264485502929006038e-03 3.339397508312127627e+01 -1.517355603209232573e+00 -2.096089550178992233e+00 3.239922505177830224e-07 -3.539929395945151214e+00 2.588879076922361374e+09
1.351526900187811474e-03 3.282457975361599267e+01 -1.458625973398245845e+00 -2.093866740474979782e+00 1.929428134266316284e-08 -5.819311878835483398e+00 2.588879076945214272e+09
1.322873197207076424e-03 3.315594796356680263e+01 -1.480474515350839848e+00 -2.107678073572756716e+00 2.772263091602718218e-07 -3.246062571949454245e+00 2.588879076997488976e+09
1.182671681807999104e-03 3.460187590586607342e+01 -1.568316167665411154e+00 -2.110821711150403956e+00 5.063051016567141521e-09 -7.943677368869459521e+00 2.588879077008090019e+09
1.389112794082382604e-03 3.248649548343831128e+01 -1.441294693979846331e+00 -2.089846181428180572e+00 1.433947140035430787e-08 -3.395206902736727983e+00 2.588879077124004841e+09
1.449496458212806878e-03 3.238934138334119694e+01 -1.408812735725739618e+00 -2.104547360651425780e+00 2.531550889177025953e-13 -6.491562953495285448e+00 2.588879077177463055e+09
1.388133036349953157e-03 3.261083798949789525e+01 -1.443800114972167092e+00 -2.104935624981717268e+00 2.510629891623719968e-07 -2.880828821835636155e+00 2.588879077244745255e+09
1.412781962728678134e-03 3.248738102763483226e+01 -1.430479224100273949e+00 -2.102302956498488307e+00 2.474738917548265434e-09 -3.185595691880015679e+00 2.588879077261426449e+09
1.412453955968990312e-03 3.267939074415775025e+01 -1.429399309137931562e+00 -2.104055959436919920e+00 1.250366861414489360e-09 -1.618145311119535634e+00 2.588879077343799114e+09
1.384836819825417805e-03 3.255063640692576143e+01 -1.444985951218874742e+00 -2.096887842117786782e+00 1.544865175548498573e-14 -5.400856451663759827e+00 2.588879077370988369e+09
1.319429552786165367e-03 3.193241851672973652e+01 -1.491968470367152300e+00 -2.091421880561733282e+00 6.176720728328178783e-08 -6.047796153240206252e+00 2.588879077394952297e+09
1.280189157808848824e-03 3.385704027623864931e+01 -1.500094044690273076e+00 -2.109678603553374998e+00 2.050470300517023346e-06 -2.643763810282014681e+00 2.588879077572104931e+09
1.172601691820052095e-03 3.357708951106914697e+01 -1.581823251563031718e+00 -2.096063184231629073e+00 3.442971802420319292e-08 -6.337468081802633435e+00 2.588879077573181152e+09
1.317470865952514178e-03 3.377282803237360298e+01 -1.478395463777132157e+00 -2.113251899335496731e+00 1.833966456662480058e-08 -6.275573168309799499e+00 2.588879077613119602e+09
1.309624093682348672e-03 3.236210988002829936e+01 -1.490507191773270401e+00 -2.079852254445852200e+00 1.789583334341281921e-08 -6.830103240243857066e+00 2.588879077683218002e+09
1.404950952312407613e-03 3.341765958707507878e+01 -1.427204416681261190e+00 -2.117966624993978364e+00 9.913973729508285494e-09 -6.953972603095012417e+00 2.588879077744085789e+09
1.145544822282464851e-03 3.406682014826355953e+01 -1.598214893569986028e+00 -2.099526545836081226e+00 5.024590565034452993e-08 -6.227057169512615786e+00 2.588879077827229023e+09
1.157444423843372169e-03 3.400353035127528756e+01 -1.590000544559532880e+00 -2.097176258982659469e+00 1.188170290516089470e-07 -5.576900225338075501e+00 2.588879077896288395e+09
1.241793706598270713e-03 3.366718330365233669e+01 -1.532512764069254185e+00 -2.095922526355766369e+00 5.694086211302419451e-09 -7.700116393865561015e+00 2.588879077921695232e+09
1.191348339291937487e-03 3.394010614265148007e+01 -1.566155567225613776e+00 -2.110920987100036950e+00 8.457701865499874614e-07 -3.772278124857110448e+00 2.588879077946074486e+09
1.220648165789853376e-03 3.289801215821707814e+01 -1.550380361581900512e+00 -2.097048628254262415e+00 3.014515903810566708e-08 -6.575328577540520136e+00 2.588879078009863377e+09
1.234459799224296370e-03 3.374427870771954474e+01 -1.531030935723359576e+00 -2.102319279694725207e+00 1.101372646710766493e-08 -7.084365732749972722e+00 2.588879078077429295e+09
1.266065394877776773e-03 3.354320149565644016e+01 -1.515838835111590566e+00 -2.098947324753599464e+00 8.818454696908238195e-07 -2.968017755591294105e+00 2.588879078078834534e+09
1.369179497589504205e-03 3.264242370767944834e+01 -1.452959626290187378e+00 -2.098427219697061918e+00 1.302659093604651285e-09 -7.345535577138919692e+00 2.588879078134914875e+09
1.414604978652386205e-03 3.251539890727201509e+01 -1.426866679233065982e+00 -2.097576584415086209e+00 3.201935632701229909e-12 -4.348200851238420483e+00 2.588879078235378742e+09
1.413020403888135901e-03 3.268243941997204161e+01 -1.426206464253366724e+00 -2.098838661455642463e+00 1.233736781726998073e-08 -2.285948380948174652e+00 2.588879078355059624e+09
1.290528243643620674e-03 3.320766131983527458e+01 -1.497412525898694557e+00 -2.089289495297447452e+00 3.912599295597624215e-06 -2.736839710712042795e+00 2.588879078365427971e+09
1.268509438347540036e-03 3.336489423847198310e+01 -1.512585243005345692e+00 -2.095138644014418183e+00 3.802064089919076736e-09 -7.330751861460260699e+00 2.588879078373626232e+09
1.257876400429152946e-03 3.414495747769282730e+01 -1.513082731733893960e+00 -2.106650233184751642e+00 3.122231403488733571e-08 -6.471300373696256436e+00 2.588879078395220280e+09
1.369263051492963660e-03 3.286558491236677071e+01 -1.448387987786256215e+00 -2.096331732989673124e+00 7.940590209683707312e-09 -6.375898187867139910e+00 2.588879078409003735e+09
1.249585668282248005e-03 3.410738402840314620e+01 -1.521852195319597367e+00 -2.108086147944143285e+00 1.970108821935356582e-07 -4.576012778937514014e+00 2.588879078466765881e+09
1.231011554135152865e-03 3.367965834097201849e+01 -1.540789224670275015e+00 -2.101867521026940189e+00 2.087472419242844337e-08 -7.287281948245456498e+00 2.588879078466863155e+09
1.341885472064531688e-03 3.294689171300034758e+01 -1.473683584508145294e+00 -2.110244965066283562e+00 1.213604365503960165e-07 -4.747643377778089757e+00 2.588879078471342087e+09
1.399076948643747939e-03 3.220513083276847510e+01 -1.440466733662052246e+00 -2.101785392321459334e+00 8.344041503416937658e-09 -6.733444199824255350e+00 2.588879078472708702e+09
1.313828287620666391e-03 3.285613248847347734e+01 -1.490539914727680326e+00 -2.112387482372734659e+00 9.840622515196298827e-08 -5.861773289063805237e+00 2.588879078509746552e+09
1.437910821090494133e-03 3.275128471004781971e+01 -1.411311834859186432e+00 -2.098409283428595007e+00 2.959475305804551301e-09 -1.495507691319821753e+00 2.588879078520099163e+09
1.260869640733432856e-03 3.349713465841315951e+01 -1.521441999668146750e+00 -2.109376397774162637e+00 4.600881903332882853e-07 -3.794014779980413365e+00 2.588879078574581146e+09
1.305259159006119272e-03 3.328081013885757500e+01 -1.490119462520593130e+00 -2.093595544268535669e+00 1.705950151648440611e-08 -6.278706318538959330e+00 2.588879078630761147e+09
1.344000729553655477e-03 3.227696894527793603e+01 -1.473093901200432931e+00 -2.100225921343887414e+00 2.954258166891452536e-08 -6.321546006762016390e+00 2.588879078641526699e+09
1.347045690790341652e-03 3.297489072981331049e+01 -1.467110298383030198e+00 -2.108918116865176273e+00 5.360300094192241068e-09 -7.013115415895149418e+00 2.588879078660614967e+09
1.274571748838095866e-03 3.335707011729570581e+01 -1.506862457695750557e+00 -2.099696172981248221e+00 5.074897310762492082e-08 -6.526180718396026315e+00 2.588879078676337719e+09
1.254629852694354739e-03 3.282572559337805274e+01 -1.525308518947257497e+00 -2.092419256575959619e+00 1.532624596972088830e-08 -7.443684886140151669e+00 2.588879078725661278e+09
1.338321496394239470e-03 3.193710085025897882e+01 -1.483557647095275600e+00 -2.096923844454434249e+00 1.128059868101660234e-07 -5.663746453931738145e+00 2.588879078767160416e+09
1.320682093968659349e-03 3.262575262517881214e+01 -1.488835247796893357e+00 -2.094941007551955892e+00 7.181484850785438220e-08 -5.264085420834897278e+00 2.588879078779938221e+09
1.366004417545017315e-03 3.360333869781587168e+01 -1.449032000256084807e+00 -2.112728980084899622e+00 1.490798509480892976e-06 -2.670254516225472941e+00 2.588879078789515495e+09
1.232598283920388832e-03 3.403673841733124306e+01 -1.537085057061771787e+00 -2.115550047802349898e+00 2.780592749349962103e-07 -4.985001033585073849e+00 2.588879078806967735e+09
1.251666888076116571e-03 3.343498042946156090e+01 -1.525576786971700294e+00 -2.103115917495528731e+00 9.248657287368586413e-07 -3.035040468582708151e+00 2.588879078840757370e+09
1.218793904664774649e-03 3.345386080814596141e+01 -1.547165405447762820e+00 -2.089791448229741277e+00 9.184313541931175967e-08 -5.879067420897209573e+00 2.588879078943676472e+09
1.326614986307667098e-03 3.387407160270947770e+01 -1.473585821853813593e+00 -2.110312033557455447e+00 1.951188991144598526e-08 -6.758078163783649117e+00 2.588879078950526237e+09
1.246308054743731041e-03 3.263714125053309090e+01 -1.534258893312978156e+00 -2.086831023885731273e+00 9.314825936260157103e-09 -7.613334498290146968e+00 2.588879078993964195e+09
1.297102059271472126e-03 3.309086488977987983e+01 -1.493456543966165562e+00 -2.084818358186372400e+00 2.556892929597149127e-07 -4.635902722629636763e+00 2.588879079008989334e+09
1.266867426438428920e-03 3.307628434578947463e+01 -1.521433942214985180e+00 -2.110364707931199124e+00 4.606280430270977065e-07 -4.453126707937448359e+00 2.588879079064525127e+09
1.233925225541129909e-03 3.382040813692894687e+01 -1.537656038818808746e+00 -2.099437506819532118e+00 9.060037466391244978e-07 -3.825860259670847974e+00 2.588879079082735538e+09
1.348804844059862691e-03 3.197630109413512756e+01 -1.471528363775571391e+00 -2.092049292974086594e+00 8.676391196856801384e-09 -7.526442551939881653e+00 2.588879079096233368e+09
1.262024057779128098e-03 3.353738671002190586e+01 -1.515566353530664712e+00 -2.102634174701594638e+00 4.169374090581061404e-08 -5.647138064916720879e+00 2.588879079109234333e+09
1.331789321764731285e-03 3.223868998040019562e+01 -1.482497699865445995e+00 -2.087035408126773461e+00 2.702977142696114251e-08 -6.201046982509566874e+00 2.588879079146611691e+09
1.294570567897084488e-03 3.297961284730633480e+01 -1.499121887302288014e+00 -2.094260347806199185e+00 2.212695674989960888e-08 -5.939398001419315065e+00 2.588879079166455746e+09
1.277307633510612120e-03 3.313674432038627771e+01 -1.509848640998008307e+00 -2.089780494121643351e+00 2.091514806897592697e-06 -3.394853787098989883e+00 2.588879079202927589e+09
1.255740117497595402e-03 3.417437990076535925e+01 -1.516034516635270890e+00 -2.107943302629414095e+00 9.916690391720242323e-08 -5.558363851100742714e+00 2.588879079224347591e+09
1.231619637967006249e-03 3.424662862510681549e+01 -1.534351544740740536e+00 -2.107178574644317237e+00 1.388008156986471121e-07 -5.476577129618565465e+00 2.588879079230499268e+09
1.242151130926822051e-03 3.380940006486756744e+01 -1.528237512153527655e+00 -2.104597798941265197e+00 5.294994556145748812e-09 -7.427677810632726363e+00 2.588879079240502834e+09
1.306462954119663473e-03 3.344089538964600905e+01 -1.482692857523884911e+00 -2.093590053559886144e+00 2.548041150747825571e-07 -4.838737599011068369e+00 2.588879079270859718e+09
1.362706110657402065e-03 3.181408931352213187e+01 -1.468948445304081751e+00 -2.092623212671783861e+00 1.565460551938515818e-08 -6.957188253475467654e+00 2.588879079414587498e+09
1.222465413068414813e-03 3.331826746257831928e+01 -1.542891385916028479e+00 -2.091834460977379351e+00 6.196894936146611143e-09 -7.828376736722969298e+00 2.588879079425231457e+09
1.357956534062086662e-03 3.206209448799169337e+01 -1.462658519105955346e+00 -2.086988281626583674e+00 1.855763185020701593e-08 -7.067550440330975015e+00 2.588879079473888874e+09
1.248148742986175327e-03 3.393018369013332602e+01 -1.523881740843584520e+00 -2.112609177408765859e+00 2.650706537040699491e-07 -4.849085350161253416e+00 2.588879079476948738e+09
1.372932299283115536e-03 3.241911284457876974e+01 -1.451927010071063728e+00 -2.101839706337872205e+00 1.863634613374162535e-08 -6.761840470351026866e+00 2.588879079477782249e+09
1.302449994085447000e-03 3.270453940339491083e+01 -1.498941094344799385e+00 -2.088086765174718362e+00 2.490321567509922551e-08 -7.058172669548209655e+00 2.588879079480616570e+09
1.211556989937440966e-03 3.343593977673262430e+01 -1.553390995894293081e+00 -2.096680883603526446e+00 2.333896138886962544e-08 -6.519485167747729903e+00 2.588879079491374016e+09
1.272091342772465293e-03 3.365867180429275152e+01 -1.505464476209211089e+00 -2.102215710464341747e+00 1.371643010490553605e-07 -5.320352607521948052e+00 2.588879079512201786e+09
1.311323408287134442e-03 3.261923445166961244e+01 -1.496405757215321985e+00 -2.097273585389768158e+00 3.404066366314816326e-07 -4.352529284841255119e+00 2.588879079528387547e+09
1.179914572713400148e-03 3.397913973215729300e+01 -1.573210720365763926e+00 -2.100269433543385134e+00 2.546303174689819890e-08 -6.756687182889093535e+00 2.588879079535283089e+09
1.271124306505947788e-03 3.323042599566997524e+01 -1.518782388954897922e+00 -2.103018754617641761e+00 1.320039739951802836e-08 -7.182169661999536103e+00 2.588879079540683270e+09
1.224393966399381578e-03 3.391870327755562897e+01 -1.544312486828252506e+00 -2.109618104169390218e+00 3.792214655572943137e-07 -4.406424274179283174e+00 2.588879079554027081e+09
1.293178671072447473e-03 3.305577468133462560e+01 -1.498659383254974165e+00 -2.105938091667470147e+00 1.220401334180138091e-07 -5.309915392292886338e+00 2.588879079556819916e+09
1.192019567348768117e-03 3.376542147909577096e+01 -1.565268121026500703e+00 -2.095541973137327929e+00 1.203862805444668725e-08 -7.394617354930228537e+00 2.588879079559882641e+09
1.331223166707515282e-03 3.198668205431032163e+01 -1.487592237016581054e+00 -2.089840000085310567e+00 8.224942156415230793e-08 -6.033227748977203042e+00 2.588879079567624569e+09
1.388171815551079253e-03 3.249886191239524180e+01 -1.447152206550031961e+00 -2.096486056585039393e+00 1.127683255149369567e-08 -6.344305266645474894e+00 2.588879079617249489e+09
1.392284702725311461e-03 3.215492292560222864e+01 -1.443871055727147246e+00 -2.091289012920611867e+00 5.693604191709059491e-09 -6.808256414702299253e+00 2.588879079628489971e+09
1.291001282105307818e-03 3.321107719389797808e+01 -1.496930141675000492e+00 -2.092869395567541257e+00 2.065869944459712115e-07 -4.369965118466295095e+00 2.588879079636456490e+09
1.259599369828921745e-03 3.361820093942429111e+01 -1.518181062625296285e+00 -2.110361771241663575e+00 1.016670938849303815e-06 -3.580387124606025928e+00 2.588879079661695957e+09
1.330327162029978048e-03 3.354787808296457996e+01 -1.472755050092059426e+00 -2.100498918003448345e+00 1.629887011285174886e-08 -6.656619852010038585e+00 2.588879079669844627e+09
1.379091032671708478e-03 3.245133465774323867e+01 -1.448593273714612328e+00 -2.090895761291891919e+00 1.742232596734117908e-08 -5.737444184346863096e+00 2.588879079692430019e+09
1.301509346127713903e-03 3.265223861430595775e+01 -1.495431568949100454e+00 -2.082674785427799158e+00 3.489686021574761222e-07 -4.700916043560068758e+00 2.588879079726922035e+09
1.339423854561747496e-03 3.210073467498290967e+01 -1.480182217001286382e+00 -2.087715482505413167e+00 5.595207482585475530e-09 -7.677480940816105104e+00 2.588879079762624264e+09
1.242270058654528463e-03 3.326265247410495363e+01 -1.536102132432662692e+00 -2.097393499586537757e+00 6.386551320376729279e-08 -5.861577141650431422e+00 2.588879079792068481e+09
1.343324754943311114e-03 3.340338373402568095e+01 -1.470366396780973028e+00 -2.116872453483965799e+00 1.194787289837085425e-07 -5.514473717156655574e+00 2.588879079792870522e+09
1.368264881252451983e-03 3.255402804932726468e+01 -1.459117704925115833e+00 -2.098141099324442482e+00 4.645459179344035880e-08 -5.332500302335089870e+00 2.588879079812093258e+09
1.214984618453139511e-03 3.359275172310633195e+01 -1.549952891785100428e+00 -2.104575822542428476e+00 1.561790509949576309e-08 -6.923464429710568524e+00 2.588879079858619213e+09
1.330637700375527721e-03 3.326425985936195673e+01 -1.480347788412908594e+00 -2.107010859142603554e+00 6.588643813250695617e-07 -4.086992363696987596e+00 2.588879079861853600e+09
1.297334907436713475e-03 3.377172976025950391e+01 -1.493665878612178366e+00 -2.101865576810654446e+00 2.204756209562805447e-06 -2.937430215027918123e+00 2.588879079893574238e+09
1.262365861550759872e-03 3.355464005222182777e+01 -1.521069737054993931e+00 -2.112096219490577909e+00 4.094731714327546268e-07 -4.311241002049617244e+00 2.588879079895295143e+09
1.351829449972983275e-03 3.255784273042973354e+01 -1.466381342604653470e+00 -2.083838965380599983e+00 1.336348348272585382e-07 -5.144179739246833805e+00 2.588879079900336266e+09
1.290645546014797165e-03 3.248005014054518824e+01 -1.506341712046661119e+00 -2.085576664077703146e+00 2.048041201766521397e-08 -6.811152385773864282e+00 2.588879079920342922e+09
1.308963504390922268e-03 3.244038857896366324e+01 -1.491815597179213304e+00 -2.086016081197362482e+00 8.158670341883053770e-08 -6.061494563928118140e+00 2.588879079920443535e+09
1.407166872171542729e-03 3.218862799184400103e+01 -1.434162682670055311e+00 -2.101269594209791869e+00 2.310013020862178710e-07 -4.591456054514202911e+00 2.588879079921153069e+09
1.274789796069461566e-03 3.371693892742135290e+01 -1.509511302122907184e+00 -2.101371577429447690e+00 3.408239326913405994e-06 -2.810992338891104225e+00 2.588879079937119007e+09
1.346428397778009741e-03 3.233819428711792909e+01 -1.471326913447568829e+00 -2.080964162231443204e+00 1.519001335476883766e-08 -7.193273215256628106e+00 2.588879079948320389e+09
1.256044312929645518e-03 3.374201159512373493e+01 -1.524496905557650717e+00 -2.112136362124505951e+00 3.297068147901123225e-07 -4.621523866100102573e+00 2.588879079962285995e+09
