    0.695807158789577950E-03   -0.200687834149953304E+01    0.421323744216915667E+08
    0.695626422252580093E-03   -0.200355617427521082E+01    0.421323757135030106E+08
    0.706474295476500159E-03   -0.199677978555371638E+01    0.421323765039450675E+08
    0.710994456963878578E-03   -0.198288858769476661E+01    0.421323767288416699E+08
    0.704689716405452202E-03   -0.198512915631030040E+01    0.421323768517786935E+08
    0.710414913096498726E-03   -0.198292652093847543E+01    0.421323772942261100E+08
    0.699189033608512691E-03   -0.199373969595171197E+01    0.421323773610816225E+08
    0.698805054326767303E-03   -0.199469545799420267E+01    0.421323775249133557E+08
    0.705079102581063818E-03   -0.198514706194333712E+01    0.421323775273937583E+08
    0.709888663690247065E-03   -0.198283876665212588E+01    0.421323775738527700E+08
    0.698847847013248872E-03   -0.200393346048204357E+01    0.421323777487259284E+08
    0.710451770307449844E-03   -0.198431068581455428E+01    0.421323777575120330E+08
    0.701021368234900277E-03   -0.199071142088781983E+01    0.421323777858666331E+08
    0.702493399045480359E-03   -0.200122715792832118E+01    0.421323778268295228E+08
    0.704328195511960296E-03   -0.198617822144584544E+01    0.421323778517711759E+08
    0.705784799166824938E-03   -0.198472189476925998E+01    0.421323779070659205E+08
    0.707480026939702445E-03   -0.198351100010181192E+01    0.421323779762205184E+08
    0.709273098470998998E-03   -0.198313580086678876E+01    0.421323780081913993E+08
    0.707507997993543614E-03   -0.199390008587252510E+01    0.421323780392145067E+08
    0.707154865495954947E-03   -0.199453778576644147E+01    0.421323780571737587E+08
    0.708832103459980985E-03   -0.198330639961587352E+01    0.421323782035585642E+08
    0.701483312528050672E-03   -0.199029450464853497E+01    0.421323782348386794E+08
    0.698852082170954526E-03   -0.200340142211242700E+01    0.421323782784323543E+08
    0.697415110516920000E-03   -0.200232110881831993E+01    0.421323782961844206E+08
    0.705939167521809079E-03   -0.199640379999343764E+01    0.421323782971420065E+08
    0.708655013905626851E-03   -0.199124921925687026E+01    0.421323782979283705E+08
    0.702937093146068057E-03   -0.198822701495258869E+01    0.421323783192478865E+08
    0.710087560926113805E-03   -0.198534145463283096E+01    0.421323783419039696E+08
    0.705796397725268806E-03   -0.199656722959800348E+01    0.421323783777637035E+08
    0.709810314461600269E-03   -0.198762515990993904E+01    0.421323783860987723E+08
    0.705957597282018878E-03   -0.198492263239549693E+01    0.421323783875823468E+08
    0.709896751001976652E-03   -0.198718147424787617E+01    0.421323783927373514E+08
    0.697919801725085704E-03   -0.200293980764638135E+01    0.421323784301583394E+08
    0.705606811095375332E-03   -0.199681052336052645E+01    0.421323784429536462E+08
    0.707125885944457516E-03   -0.199425870280255957E+01    0.421323784610134438E+08
    0.707562945790014570E-03   -0.198394576454862559E+01    0.421323785247945487E+08
    0.704585725025993971E-03   -0.198637735685995409E+01    0.421323785427745208E+08
    0.709825895564548601E-03   -0.198701366038400451E+01    0.421323785578587502E+08
    0.697581796188618576E-03   -0.199996357860649177E+01    0.421323785600714982E+08
    0.709812594536042888E-03   -0.198483546404545486E+01    0.421323785758361369E+08
    0.708656136722713554E-03   -0.199087085557264842E+01    0.421323786237623543E+08
    0.707255158734113368E-03   -0.198419584217280409E+01    0.421323786291915700E+08
    0.697674761058328569E-03   -0.199972589082594610E+01    0.421323786508040130E+08
    0.709607310511430381E-03   -0.198473561496381201E+01    0.421323787354962155E+08
    0.698355466445771769E-03   -0.199723794139687350E+01    0.421323787442267686E+08
    0.709757616574056556E-03   -0.198644785721422501E+01    0.421323787628856823E+08
    0.702048025306057201E-03   -0.200100314829303727E+01    0.421323787645183578E+08
    0.709488047779915855E-03   -0.198804866973584637E+01    0.421323787811644673E+08
    0.702535096739364357E-03   -0.198912967672190000E+01    0.421323787889792174E+08
    0.709588184562612626E-03   -0.198490275994702969E+01    0.421323788052616641E+08
    0.697983860931798835E-03   -0.200218297336819795E+01    0.421323788334652483E+08
    0.707870793431870644E-03   -0.199244278456201940E+01    0.421323788343391642E+08
    0.709376961926745024E-03   -0.198458314033829097E+01    0.421323788529848382E+08
    0.708321792170111663E-03   -0.198406920585585667E+01    0.421323788552507758E+08
    0.709590032359036635E-03   -0.198510975102027132E+01    0.421323788609558865E+08
    0.700783244267393600E-03   -0.200196869105087139E+01    0.421323788772419766E+08
    0.709678759195572447E-03   -0.198601912866069874E+01    0.421323788865907714E+08
    0.705082136263490830E-03   -0.198612120552797400E+01    0.421323788898832351E+08
    0.708345422521686023E-03   -0.199130695365769839E+01    0.421323788927816972E+08
    0.704286346743817834E-03   -0.199833879257213631E+01    0.421323789097349495E+08
    0.703126863249877170E-03   -0.198842496755228026E+01    0.421323789301236123E+08
    0.704000462477168847E-03   -0.199868180595736611E+01    0.421323789463002235E+08
    0.703561240989649143E-03   -0.198791908634069436E+01    0.421323790003600046E+08
    0.697893001587073457E-03   -0.199999472966033665E+01    0.421323790307995975E+08
    0.698079994753138039E-03   -0.199882431011546480E+01    0.421323790334669128E+08
    0.698859434872687907E-03   -0.200248411046623254E+01    0.421323790394856185E+08
    0.698140054064414275E-03   -0.200192884742863697E+01    0.421323790449971110E+08
    0.707245753090826146E-03   -0.199350480209101910E+01    0.421323790459726974E+08
    0.707614624538383538E-03   -0.198443978093032847E+01    0.421323790526508614E+08
    0.699162707378499768E-03   -0.200248099370823951E+01    0.421323790570759550E+08
    0.698916386757055582E-03   -0.199611932391001368E+01    0.421323790611101985E+08
    0.698235487844578277E-03   -0.199827695834523311E+01    0.421323790794319734E+08
    0.698741756235202942E-03   -0.199662770191845240E+01    0.421323790833974779E+08
    0.703762155958009014E-03   -0.198773702827646837E+01    0.421323790859401301E+08
    0.706881391666238854E-03   -0.198482592046420692E+01    0.421323790872759372E+08
    0.698145414800705345E-03   -0.200178988169795069E+01    0.421323791005065739E+08
    0.708528048373829509E-03   -0.199057578750391073E+01    0.421323791044224501E+08
    0.707946161007469606E-03   -0.199197983897854947E+01    0.421323791097790897E+08
    0.709183543969158403E-03   -0.198849864579516833E+01    0.421323791133520007E+08
    0.705765056402795753E-03   -0.199603205727679445E+01    0.421323791215934679E+08
    0.709262449704341907E-03   -0.198507558939335560E+01    0.421323791289288625E+08
    0.701192200229129939E-03   -0.199150342450263906E+01    0.421323791426086873E+08
    0.699037708451059545E-03   -0.200236225594597350E+01    0.421323791474121734E+08
    0.709176864960916315E-03   -0.198842656753286384E+01    0.421323791539971381E+08
    0.702809878932767807E-03   -0.199991811826671650E+01    0.421323791614364460E+08
    0.701913187538760319E-03   -0.199035467223215079E+01    0.421323791689347550E+08
    0.707830112935118618E-03   -0.199215698970545674E+01    0.421323791814239398E+08
    0.709032194982979263E-03   -0.198488632828701661E+01    0.421323792046372071E+08
    0.709399446825454989E-03   -0.198660280851089865E+01    0.421323792307820618E+08
    0.700370617609295918E-03   -0.200189574938427128E+01    0.421323792379079461E+08
    0.707929208451560745E-03   -0.199184811853129951E+01    0.421323792564660534E+08
    0.698286344512461096E-03   -0.200163004307410297E+01    0.421323792599680051E+08
    0.702807512646246588E-03   -0.198914243309736349E+01    0.421323792908729836E+08
    0.702191039304908191E-03   -0.199004291124145283E+01    0.421323793037055954E+08
    0.707673449432572673E-03   -0.198470792008657959E+01    0.421323793165446892E+08
    0.709298675287439598E-03   -0.198636137926901313E+01    0.421323793507499099E+08
    0.708910874824694118E-03   -0.198507105513643545E+01    0.421323793575993776E+08
    0.698904537307051908E-03   -0.199661084675138945E+01    0.421323793716430515E+08
    0.703084203106653870E-03   -0.198885341125843063E+01    0.421323793986938223E+08
    0.709221079621338824E-03   -0.198725745578024515E+01    0.421323794041226730E+08
    0.703586422812725988E-03   -0.198820854504683098E+01    0.421323794051149487E+08
    0.704736652344372825E-03   -0.198689368649934472E+01    0.421323794120004401E+08
    0.699168291656785540E-03   -0.200199905889457774E+01    0.421323794212300405E+08
    0.698231754048737625E-03   -0.200075617348805146E+01    0.421323794324625283E+08
    0.708938953799661425E-03   -0.198867861916342292E+01    0.421323794397486672E+08
    0.701858192995077467E-03   -0.199067537590201482E+01    0.421323794447384700E+08
    0.700522357130813284E-03   -0.199299506701209062E+01    0.421323794456110820E+08
    0.709188739420987140E-03   -0.198723246836043010E+01    0.421323794505543113E+08
    0.698763120198981442E-03   -0.200177482014319708E+01    0.421323794587155357E+08
    0.705055003738438383E-03   -0.198661649262806961E+01    0.421323794660615101E+08
    0.700335768613940895E-03   -0.200168081167049294E+01    0.421323794692380801E+08
    0.700020883208632189E-03   -0.200179381391689049E+01    0.421323794894458130E+08
    0.706597752156257631E-03   -0.199429008264922025E+01    0.421323794950270057E+08
    0.703180143755263959E-03   -0.198880717057753387E+01    0.421323794972788543E+08
    0.699838040344769020E-03   -0.200184125204924257E+01    0.421323794990046322E+08
    0.698270420556955113E-03   -0.199984073137316898E+01    0.421323795130116642E+08
    0.698264273122361622E-03   -0.200009372645180328E+01    0.421323795134616122E+08
    0.708983492425312601E-03   -0.198563848579338220E+01    0.421323795237495527E+08
    0.700004072328742444E-03   -0.199414084722628004E+01    0.421323795371567905E+08
    0.704332603996092946E-03   -0.198743699355115844E+01    0.421323795401451364E+08
    0.707132150226110704E-03   -0.199322340340579451E+01    0.421323795451481640E+08
    0.707538656547415461E-03   -0.199237483997893428E+01    0.421323795479989052E+08
    0.704035867039948834E-03   -0.199814311303226333E+01    0.421323795685685724E+08
    0.701948147625605298E-03   -0.199066568868509464E+01    0.421323795941336006E+08
    0.703363092046208689E-03   -0.199894590247470560E+01    0.421323795948071256E+08
    0.708435247400715897E-03   -0.199004414780710626E+01    0.421323796128382981E+08
    0.700941353041734257E-03   -0.200116565606822761E+01    0.421323796349824667E+08
    0.701169595876032403E-03   -0.199199854555060263E+01    0.421323796401132569E+08
    0.707530683271775365E-03   -0.199226478557470088E+01    0.421323796553911641E+08
    0.703642519514000595E-03   -0.198835537241639493E+01    0.421323796651203111E+08
    0.706786118978967892E-03   -0.198545569394204691E+01    0.421323796732715443E+08
    0.699384878221399517E-03   -0.199576507851358897E+01    0.421323796753139272E+08
    0.698496190986833392E-03   -0.200060537438283781E+01    0.421323797047599554E+08
    0.703027451276055102E-03   -0.198919247350638528E+01    0.421323797104595825E+08
    0.700054405347278613E-03   -0.200151111019383876E+01    0.421323797256065309E+08
    0.698522560825273081E-03   -0.200057260836344497E+01    0.421323797339723632E+08
    0.706634988791793057E-03   -0.198561254659849773E+01    0.421323797431421950E+08
    0.698832264957560700E-03   -0.199756417518700147E+01    0.421323797486517131E+08
    0.704267464687174005E-03   -0.199768710228629764E+01    0.421323797501731068E+08
    0.699324969485445131E-03   -0.200153101767663522E+01    0.421323797531928122E+08
    0.704776704317040836E-03   -0.198715047352315999E+01    0.421323797603476048E+08
    0.702503287522699489E-03   -0.198998110320521171E+01    0.421323797687222958E+08
    0.699473283548206876E-03   -0.200152851085535133E+01    0.421323797703589052E+08
    0.699595678047942242E-03   -0.200153303301009089E+01    0.421323797705641016E+08
    0.708820108692712145E-03   -0.198818062782714300E+01    0.421323797742230818E+08
    0.704763760283056524E-03   -0.199697581248208600E+01    0.421323797835374400E+08
    0.699491902561753635E-03   -0.199565996628749609E+01    0.421323797911809459E+08
    0.703105701463222345E-03   -0.198917077950997978E+01    0.421323798067556694E+08
    0.703994555796041998E-03   -0.199799021244569985E+01    0.421323798113006651E+08
    0.698551482530461823E-03   -0.200021861354892572E+01    0.421323798121417686E+08
    0.699876735218817134E-03   -0.200144200299775044E+01    0.421323798173386008E+08
    0.698877415790321644E-03   -0.199756292439412064E+01    0.421323798181475773E+08
    0.702775434770008508E-03   -0.199940156541085834E+01    0.421323798254097104E+08
    0.708823356932705099E-03   -0.198791724275531934E+01    0.421323798256829828E+08
    0.705014367672108047E-03   -0.198697571132843365E+01    0.421323798308539242E+08
    0.706904294705602647E-03   -0.199336018203405096E+01    0.421323798359485865E+08
    0.701131241160302685E-03   -0.200083753267380082E+01    0.421323798375800848E+08
    0.699393933366694348E-03   -0.199599167019670887E+01    0.421323798387658969E+08
    0.698783533339950242E-03   -0.199801184749354199E+01    0.421323798445172831E+08
    0.708142224010619228E-03   -0.199049076582417150E+01    0.421323798466524407E+08
    0.698778957205199052E-03   -0.200084934409493442E+01    0.421323798607580438E+08
    0.699927042065835118E-03   -0.200136812653096463E+01    0.421323798671620488E+08
    0.707533911955695737E-03   -0.198541427540973991E+01    0.421323798724671081E+08
    0.698805900502572400E-03   -0.200086163613353030E+01    0.421323798740997165E+08
    0.701315328148350496E-03   -0.200066732848845774E+01    0.421323798781024963E+08
    0.708834333872189861E-03   -0.198702391660744482E+01    0.421323798838113174E+08
    0.706755437285033154E-03   -0.199358962617817781E+01    0.421323798913242593E+08
    0.703859066099627980E-03   -0.198829089344769550E+01    0.421323798954406008E+08
    0.698892820351267822E-03   -0.199771072156098306E+01    0.421323798993374407E+08
    0.706800989299966325E-03   -0.198569715245828604E+01    0.421323799047674686E+08
    0.699155720433042240E-03   -0.199681183526710981E+01    0.421323799103576839E+08
    0.708214538280212266E-03   -0.199015489558571979E+01    0.421323799164095297E+08
    0.703317586252764611E-03   -0.199871382176114309E+01    0.421323799262785241E+08
    0.702246422715334319E-03   -0.199051336842098614E+01    0.421323799329353347E+08
    0.704073601514589378E-03   -0.198807510201114823E+01    0.421323799372704551E+08
    0.698645865032389594E-03   -0.199967434824353418E+01    0.421323799402134344E+08
    0.705824102930995186E-03   -0.198636441229894167E+01    0.421323799404224157E+08
    0.700269894152597667E-03   -0.199405208185934413E+01    0.421323799430779815E+08
    0.704147872797432112E-03   -0.199766965627702575E+01    0.421323799505032599E+08
    0.702455801269079782E-03   -0.199022403592955754E+01    0.421323799596179798E+08
    0.705036566963340131E-03   -0.198708909416786916E+01    0.421323799779378846E+08
    0.701919072683368289E-03   -0.199106713497645416E+01    0.421323799784348607E+08
    0.699429360790831131E-03   -0.200118943288367568E+01    0.421323799793424830E+08
    0.700427299766255541E-03   -0.199376615916053801E+01    0.421323799797331467E+08
    0.703652318865840773E-03   -0.198862565333170949E+01    0.421323799879426286E+08
    0.708718713555165584E-03   -0.198752346162659599E+01    0.421323800016743168E+08
    0.700699172806666377E-03   -0.200092316437685191E+01    0.421323800025993437E+08
    0.699217121368087913E-03   -0.199680281055938202E+01    0.421323800027907044E+08
    0.699460644380382767E-03   -0.199608889344894003E+01    0.421323800082831010E+08
    0.699911246242905408E-03   -0.200117914011351061E+01    0.421323800102827772E+08
    0.707828276230424032E-03   -0.199106547201131789E+01    0.421323800150764957E+08
    0.702639011298664714E-03   -0.199936120728804312E+01    0.421323800273031890E+08
    0.708344373044793589E-03   -0.198594018289276519E+01    0.421323800285217166E+08
    0.704737764176589397E-03   -0.198744089529377987E+01    0.421323800372619480E+08
    0.699559487621301507E-03   -0.199586725629008832E+01    0.421323800375971422E+08
    0.706579066560351454E-03   -0.199374876659891598E+01    0.421323800535312444E+08
    0.704874317385008765E-03   -0.199656977390360524E+01    0.421323800570247248E+08
    0.703523888669149722E-03   -0.199834782655700671E+01    0.421323800647455379E+08
    0.698766273335129241E-03   -0.199962683396705287E+01    0.421323800663110539E+08
    0.704750379400023415E-03   -0.199673946691838999E+01    0.421323800668545365E+08
    0.704097380297015007E-03   -0.198817034480651422E+01    0.421323800727841407E+08
    0.700861083775586075E-03   -0.200075250887902634E+01    0.421323800775220990E+08
    0.701424997956690021E-03   -0.199199648339263113E+01    0.421323800849622861E+08
    0.699719438548982407E-03   -0.199552425707256376E+01    0.421323800858501568E+08
    0.699259922734960307E-03   -0.199685542964919094E+01    0.421323800939107314E+08
    0.707122007205591291E-03   -0.198579653698165615E+01    0.421323800968013778E+08
    0.708522319755939558E-03   -0.198652717625235375E+01    0.421323801052871644E+08
    0.699472141427801355E-03   -0.199622844449237746E+01    0.421323801057302058E+08
    0.699927326044359407E-03   -0.200102780122078450E+01    0.421323801163219810E+08
    0.701476606669222485E-03   -0.200030787064245885E+01    0.421323801166676581E+08
    0.703753140598419947E-03   -0.199801856910627507E+01    0.421323801207491159E+08
    0.698964639067593059E-03   -0.200037077048508216E+01    0.421323801244962290E+08
    0.707624812846284110E-03   -0.199140719712257663E+01    0.421323801287090480E+08
    0.700859434361614567E-03   -0.199307985650318997E+01    0.421323801308402866E+08
    0.707328033835797677E-03   -0.198579443453698978E+01    0.421323801316515431E+08
    0.704259204797921617E-03   -0.199735296690284692E+01    0.421323801375399753E+08
    0.707668142812260879E-03   -0.198579209273868429E+01    0.421323801387544870E+08
    0.699531257715300904E-03   -0.200094213995662784E+01    0.421323801405186057E+08
    0.699190096979634534E-03   -0.199721120947961062E+01    0.421323801440152898E+08
    0.708129565532460213E-03   -0.198599297887279036E+01    0.421323801447316930E+08
    0.698890080567988667E-03   -0.199995469824355787E+01    0.421323801521339491E+08
    0.701982033886639997E-03   -0.199986382240683902E+01    0.421323801525563225E+08
    0.700404814210587906E-03   -0.199402951688679586E+01    0.421323801560749039E+08
    0.708391548865765176E-03   -0.198894199548744233E+01    0.421323801562435851E+08
    0.700111538531119661E-03   -0.199467857195466891E+01    0.421323801569691747E+08
    0.707064783252384695E-03   -0.199264522191242222E+01    0.421323801627160758E+08
    0.708510845353793996E-03   -0.198824684015571229E+01    0.421323801644772962E+08
    0.703018303712401932E-03   -0.199882826921911061E+01    0.421323801703071818E+08
    0.706126181140830805E-03   -0.198638347329252518E+01    0.421323801737684906E+08
    0.699240356849630202E-03   -0.200068116163111220E+01    0.421323801745398566E+08
    0.707694661143923602E-03   -0.199115686182381246E+01    0.421323801749487519E+08
    0.708521629809096627E-03   -0.198694860679388619E+01    0.421323801803201288E+08
    0.706099518731103716E-03   -0.198641133075446064E+01    0.421323801829841137E+08
    0.702165138822659677E-03   -0.199088017458276667E+01    0.421323801851508766E+08
    0.703650771269674104E-03   -0.198881422537834140E+01    0.421323801912845075E+08
    0.705977100760979415E-03   -0.198650562714627199E+01    0.421323801916466951E+08
    0.699291134561434258E-03   -0.199702540274934037E+01    0.421323802153251767E+08
